biz_configuration_id,product_id,search_term,cluster_id,row_num
112,B0BC2TYCGM,mn vikings gifts,1,945
112,B0BC2TYCGM,minnesota vikings gifts,2,952
112,B0BC2TYCGM,vikings football gifts,3,957
112,B00I9DKV2M,ohio state puzzle,1,960
112,B073WLZR76,bengals merch,1,964
112,B073WLZR76,cincinnati bengals,2,968
112,B073WLZR76,bengals gifts for men,3,973
112,B09SVJZ7DL,dallas cowboys puzzle,1,976
112,B073WLHC5Y,dallas cowboys gifts for men,1,980
112,B073WLHC5Y,cowboys gifts for men,1,981
112,B073WLHC5Y,dallas cowboys gifts,1,982
112,B073WLHC5Y,dallas cowboys fathers day gifts for men,1,983
112,B073WLHC5Y,dallas cowboys gifts for women,2,996
112,B073WLHC5Y,cowboys merch,3,1001
112,B073WLHC5Y,cowboy playing cards,4,1005
112,B073WLHC5Y,dallas cowboys birthday decorations,5,1009
112,B073WLHC5Y,cat playing cards,6,1013
112,B000068NSI,puzzle glue,1,1016
112,B000068NSI,puzzle glue clear,1,1017
112,B000068NSI,jigsaw puzzle glue,1,1018
112,B000068NSI,jigsaw puzzle glue clear,1,1019
112,B000068NSI,glue for puzzles,1,1020
112,B000068NSI,puzzle glue kit,1,1021
112,B000068NSI,puzzle glue and frame,1,1023
112,B000068NSI,puzzle saver glue,1,1045
112,B000068NSI,modge podge puzzle glue,2,1048
112,B000068NSI,mod podge puzzle saver,3,1053
112,B000068NSI,puzzle glue clear and frame,4,1057
112,B01B3MB5WU,dallas cowboys gifts for men,1,1060
112,B01B3MB5WU,dallas cowboys fathers day gifts for men,1,1062
112,B01B3MB5WU,cowboys gifts for men,1,1066
112,B01B3MB5WU,dallas cowboys puzzle,2,1072
112,B01B3MB5WU,cowboys merch,3,1077
112,B01B3MB5WU,dallas cowboys accessories,4,1082
112,B01B3MB5WU,dallas cowboys car accessories,4,1085
112,B092KB25VS,polar express puzzle,1,1088
112,B092KB25VS,christmas vacation puzzle,2,1092
112,B08669RMC7,750 piece puzzles for adults,1,1096
112,B08669RMC7,puzzles for adults 750 pieces,1,1097
112,B08669RMC7,ravensburger puzzle 750 pieces,2,1104
112,B099Q9TC57,uno elite nfl card game,1,1108
112,B099Q9TC57,nfl games,1,1109
112,B073WL1SXX,dolphins merch,1,1116
112,B073WL1SXX,miami dolphins merch,1,1117
112,B073WL1SXX,miami dolphins kids,2,1124
112,B073WL1SXX,miami dolphins gifts,3,1129
112,B073WKKVT2,chicago bears gifts,1,1132
112,B073WKKVT2,chicago bears gifts for men,1,1133
112,B073WKKVT2,chicago bears blanket,2,1140
112,B073WKKVT2,chicago bears socks,3,1146
112,B073WKKVT2,chicago bears socks men,3,1149
112,B073WKKVT2,chicago bears kids apparel,4,1153
112,B0CVBL55XG,polar express book,1,1156
112,B0CVBL55XG,polar express puzzle,2,1160
112,B099568RZB,hockey puzzle,1,1164
112,B09V3KSVGH,master pieces 1000 piece puzzles,1,1168
112,B09V3KSVGH,masterpieces puzzles 1000 pieces,2,1172
112,B09V3KSVGH,star wars puzzles 1000 pieces,3,1177
112,B07CPPFLNN,1000 piece puzzle for adults,1,1180
112,B07CPPFLNN,fun puzzles for adults 1000 pieces,1,1181
112,B07CPPFLNN,1000 piece puzzle,1,1182
112,B07CPPFLNN,jigsaw puzzles 1000 pieces for adults,1,1183
112,B07CPPFLNN,puzzles 1000 piece,1,1184
112,B07CPPFLNN,1000 piece puzzles,1,1185
112,B07CPPFLNN,puzzles 1000 pieces for adults,1,1186
112,B07CPPFLNN,disney puzzles for adults 1000 pieces,1,1187
112,B07CPPFLNN,puzzle for adults,1,1188
112,B07CPPFLNN,adult puzzle,1,1189
112,B07CPPFLNN,1000 puzzles for adults,1,1190
112,B07CPPFLNN,puzzles for adults 1000 pieces funny,1,1192
112,B07CPPFLNN,puzzle 1000 pieces adult,1,1193
112,B07CPPFLNN,puzzles 1000,1,1194
112,B07CPPFLNN,1000 piece jigsaw puzzles for adults,1,1195
112,B07CPPFLNN,adult jigsaw puzzles 1000 pieces,1,1196
112,B07CPPFLNN,puzzles adult,1,1197
112,B07CPPFLNN,puzzles for adults 1000 piece,1,1231
112,B07CPPFLNN,jigsaw puzzles 1000 pieces,2,1252
112,B07CPPFLNN,jigsaw puzzle,2,1253
112,B07CPPFLNN,1000 piece jigsaw puzzles,2,1254
112,B07CPPFLNN,funny puzzles for adults,3,1265
112,B07CPPFLNN,cool puzzles for adults,4,1270
112,B07CPPFLNN,cool puzzles,4,1273
112,B07CPPFLNN,unique puzzles for adults,5,1277
112,B07CPPFLNN,fun puzzles for adults,6,1281
112,B07CPPFLNN,"1,000 piece puzzle",7,1285
112,B07CPPFLNN,clearance jigsaw puzzles 1000,8,1289
112,B07CPPFLNN,vintage puzzles 1000 piece,9,1293
112,B07CPPFLNN,difficult puzzles for adults,10,1297
112,B073WL77CS,university of kentucky gifts,1,1300
112,B073WL77CS,university of kentucky,1,1301
112,B073WL77CS,kentucky wildcats,2,1308
112,B073WL77CS,university of kentucky apparel,3,1313
112,B073WL77CS,cat playing cards,4,1317
112,B00I3OSPLG,buffalo bills puzzle,1,1320
112,B01B3MAYVS,49ers gifts for men,1,1324
112,B01B3MAYVS,49ers gifts,1,1326
112,B01B3MAYVS,sf 49ers gifts for men,1,1333
112,B01B3MAYVS,san francisco 49ers gifts,2,1336
112,B01B3MAYVS,san francisco 49ers,2,1337
112,B01B3MAYVS,49ers gifts for women,3,1345
112,B092JRW5LC,masterpieces puzzles 1000 pieces,1,1348
112,B092JRW5LC,master pieces 1000 piece puzzles,2,1352
112,B073WKKVT3,buffalo bills gifts,1,1356
112,B073WKKVT3,buffalo bills gifts for men,1,1357
112,B073WKKVT3,bills merch,2,1364
112,B073WKKVT3,buffalo bills party supplies,3,1369
112,B073WKKVT3,buffalo bills kids,4,1373
112,B0BT26PVRP,3000 piece puzzle,1,1376
112,B08NRJLD3Z,steelers puzzle,1,1380
112,B08NRJLD3Z,steelers gifts for men,2,1384
112,B08NRJLD3Z,steelers gifts for women,3,1389
112,B08NRJLD3Z,pittsburgh steelers gifts,4,1393
112,B08NRJLD3Z,steelers merch,5,1397
112,B073WL47ZY,mn vikings gifts,1,1400
112,B073WL47ZY,vikings football,2,1404
112,B073WL47ZY,vikings football gifts,2,1405
112,B073WL47ZY,minnesota vikings gifts,3,1413
112,B08NRK5NBZ,oregon ducks,1,1416
112,B08NRK5NBZ,oregon ducks gifts,1,1417
112,B08NRK5NBZ,university of oregon,2,1424
112,B073WL75WB,new orleans saints,1,1428
112,B073WL75WB,new orleans saints merchandise,1,1429
112,B087SRYC37,750 piece puzzles for adults,1,1436
112,B087SRYC37,puzzles for adults 750 pieces,1,1437
112,B087SRYC37,charles wysocki puzzles,2,1444
112,B087SRYC37,ravensburger puzzle 750 pieces,3,1449
112,B087SRYC37,thanksgiving puzzles,4,1453
112,B087SRYC37,puzzle for adults,5,1458
112,B087SRYC37,puzzle accessories for adults,5,1461
112,B0C62XSRS9,sesame street puzzle,1,1464
112,B0C62XSRS9,elmo toys,2,1468
112,B08NR2J3CQ,chiefs puzzle,1,1472
112,B08NR2J3CQ,kansas city chiefs,2,1476
112,B08NR2J3CQ,jigsaw puzzle,3,1481
112,B09V9X9NVG,polar express train,1,1484
112,B09V9X9NVG,polar express toys,2,1488
112,B0993ZH1J1,nfl puzzle,1,1492
112,B08VWNTV3R,puzzle glue clear,1,1496
112,B08VWNTV3R,jigsaw puzzle glue clear,1,1497
112,B08VWNTV3R,puzzle glue clear and frame,1,1498
112,B08VWNTV3R,puzzle glue,1,1499
112,B08VWNTV3R,jigsaw puzzle glue,2,1512
112,B08VWNTV3R,puzzle glue and frame,3,1517
112,B08VWNTV3R,mod podge puzzle saver,4,1521
112,B08VWNTV3R,modge podge puzzle glue,5,1525
112,B08VWNTV3R,puzzle glue kit,6,1529
112,B08VWNTV3R,puzzle saver glue,7,1534
112,B07QHQ2Y87,puzzle glue,1,1536
112,B07QHQ2Y87,puzzle glue clear,1,1537
112,B07QHQ2Y87,jigsaw puzzle glue,1,1538
112,B07QHQ2Y87,jigsaw puzzle glue clear,1,1539
112,B07QHQ2Y87,glue for puzzles,1,1540
112,B07QHQ2Y87,puzzle saver glue,1,1541
112,B07QHQ2Y87,puzzle accessories,2,1560
112,B07QHQ2Y87,mod podge puzzle saver,3,1565
112,B07QHQ2Y87,puzzle glue clear and frame,4,1569
112,B07CPRBCXV,memory lane puzzles 300 pieces,1,1572
112,B07CPRBCXV,white mountain puzzles 500 piece,2,1576
112,B07CPRBCXV,jigsaw puzzles 300 pieces,3,1581
112,B07CPRBCXV,buffalo games 300 piece puzzles,4,1585
112,B07CPPXB4N,john wayne,1,1588
112,B07CPPXB4N,john wayne gifts,1,1589
112,B07CPPXB4N,john wayne gifts for men,1,1590
112,B09SVHZMXW,kansas city chiefs puzzle,1,1600
112,B073WLH1D7,denver broncos gifts for men,1,1604
112,B06WV9QT4M,puzzles for adults 1000 pieces,1,1608
112,B06WV9QT4M,adult puzzles 1000 pieces,1,1609
112,B06WV9QT4M,1000 piece puzzles for adults,1,1610
112,B06WV9QT4M,puzzles for adults 1000 piece,1,1611
112,B06WV9QT4M,car puzzles for adults,2,1624
112,B0866B1R95,kids playing cards,1,1628
112,B0866B1R95,playing cards themed,2,1633
112,B0866B1R95,dog playing cards,3,1637
112,B0866B1R95,deck of cards,4,1642
112,B0866B1R95,deck of cards themed,4,1645
112,B0866B1R95,wicked playing cards,5,1649
112,B0866B1R95,funny playing cards,6,1653
112,B0866B1R95,cat playing cards,7,1657
112,B0866B1R95,playing cards large print,8,1661
112,B0866B1R95,harry potter playing cards,9,1665
112,B08X4FH7VK,sesame street toys,1,1668
112,B08X4FH7VK,sesame street puzzle,2,1672
112,B08X4FH7VK,abby cadabby,3,1677
112,B092KKJWWG,buffalo bills puzzle,1,1680
112,B092KKJWWG,buffalo bills party supplies,2,1684
112,B092KNYPDC,wizard of oz puzzle,1,1688
112,B092KNYPDC,wizard of oz gifts,1,1689
112,B092KNYPDC,wicked puzzles for adults,2,1696
112,B092KNYPDC,wizard of oz squishmallows,3,1702
112,B092KNYPDC,wizard of oz toys,4,1705
112,B092KNYPDC,wizard of oz dolls,5,1709
112,B073WLHC6V,alabama crimson tide gifts,1,1712
112,B073WLHC6V,alabama crimson tide,1,1713
112,B08NRHBWC4,ohio state puzzle,1,1720
112,B0C47KZ4BQ,puzzle glue,1,1724
112,B0C47KZ4BQ,puzzle glue clear,1,1725
112,B0C47KZ4BQ,puzzle glue and frame,1,1726
112,B0C47KZ4BQ,puzzle glue kit,1,1727
112,B0C47KZ4BQ,puzzle saver glue,1,1728
112,B0C47KZ4BQ,glue for puzzles,1,1729
112,B0C47KZ4BQ,mod podge puzzle saver,2,1748
112,B0C47KZ4BQ,puzzle glue clear and frame,3,1753
112,B0C47KZ4BQ,modge podge puzzle glue,4,1757
112,B08GVZCHSK,norman rockwell puzzle,1,1760
112,B08GVZCHSK,thanksgiving puzzles 1000 pieces,2,1764
112,B08GVZCHSK,thanksgiving puzzles,2,1769
112,B09SVK6T6K,steelers puzzle,1,1772
112,B073WL77C3,green bay packers merch,1,1776
112,B073WL77C3,green bay packers gifts,1,1777
112,B073WL77C3,packers gifts for men,2,1784
112,B073WL77C3,green bay packers gifts for men,2,1789
112,B073WL77C3,greenbay packers merch for men,3,1794
112,B073WL77C3,greenbay packers merch,3,1796
112,B09V3H6R52,tiger puzzle,1,1800
112,B00EFEAU4I,uno elite nfl card game,1,1804
112,B00EFEAU4I,nfl games,1,1805
112,B00EFEAU4I,nfl game,1,1806
112,B00EFEAU4I,football toys for kids 5-7,2,1816
112,B00EFEAU4I,football games for kids,3,1821
112,B00EFEAU4I,sports trivia game,4,1825
112,B09SVHVPD5,football puzzle,1,1828
112,B0BMQ6H8PK,dinosaur puzzles,1,1832
112,B08WRH4JVY,large piece puzzles for seniors,1,1836
112,B08WRH4JVY,250 piece puzzles for adults,2,1840
112,B08WRH4JVY,beach puzzle 500 pieces,3,1845
112,B073WLQTB8,raiders gifts for men,1,1848
112,B073WLQTB8,raiders gifts,1,1849
112,B073WLQTB8,raiders fathers day gifts,2,1856
112,B073WLQTB8,raiders gifts for women,3,1861
112,B0711ZYPDF,hockey gifts for boys 8-12,1,1864
112,B0711ZYPDF,hockey games for boys 8-12,1,1865
112,B0711ZYPDF,hockey gifts for boys,1,1866
112,B0711ZYPDF,hockey game,2,1876
112,B0711ZYPDF,bruins gifts,3,1881
112,B0711ZYPDF,hockey toys for kids ages 4-8,4,1885
112,B0DN24ZBLZ,nfl games,1,1888
112,B0DN24ZBLZ,nfl game,1,1889
112,B0CM9WFZNQ,buffalo bills puzzle,1,1896
112,B09V6D8HCV,750 piece puzzles for adults,1,1900
112,B09V6D8HCV,puzzles for adults 750 pieces,1,1901
112,B09V6D8HCV,ravensburger puzzle 750 pieces,2,1908
112,B08MG91DHQ,buffalo bills baby,1,1912
112,B08MG91DHQ,buffalo bills baby clothes,1,1913
112,B08MG91DHQ,buffalo bills toddler,2,1920
112,B09SVH7VNK,large piece puzzles for seniors 300 piece,1,1924
112,B09SVH7VNK,300 piece puzzle,1,1925
112,B09SVH7VNK,300 piece puzzles,1,1926
112,B09SVH7VNK,300 large piece puzzles,1,1927
112,B09SVH7VNK,300 large piece puzzles for adults,2,1940
112,B09SVH7VNK,adult puzzles 300 pieces,2,1942
112,B09SVH7VNK,puzzles for adults 300 pieces,2,1946
112,B0CM9VH3K5,steelers puzzle,1,1952
112,B08MG5MG15,steelers baby clothes,1,1956
112,B08MG5MG15,baby steelers clothes,1,1957
112,B08MG5MG15,steelers baby,1,1958
112,B08MG5MG15,steelers baby apparel,2,1968
112,B08MG5MG15,steelers onesies for baby boy,3,1973
112,B08MG5MG15,chicago bears baby,4,1977
112,B073WL1QX4,kansas city chiefs puzzle,1,1980
112,B073WL1QX4,kansas city chiefs gifts for men,1,1981
112,B073WL1QX4,kansas city chiefs party decorations,2,1988
112,B073WL1QX4,kansas city chiefs party supplies,3,1993
112,B073WL1QX4,kids playing cards,4,1997
112,B073WL1QX4,deck of cards themed,5,2001
112,B073WLZR49,buffalo bills,1,2004
112,B073WLZR49,buffalo bills kids,1,2005
112,B073WLZR49,buffalo bills gifts,1,2006
112,B073WLZR49,buffalo bills party supplies,1,2007
112,B073WLZR49,buffalo bills gifts for men,1,2008
112,B073WLZR49,bills merch,2,2024
112,B0DCCGQQ2M,polar express train,1,2028
112,B08G72KP3M,hockey puzzle,1,2032
112,B08G72KP3M,hockey toys for kids ages 4-8,2,2036
112,B0CM9VNJT9,buffalo bills puzzle,1,2040
112,B0CM9VNJT9,buffalo bills kids,2,2044
112,B0CM9VNJT9,buffalo bills toddler,3,2049
112,B09SVKFRSZ,750 piece puzzles for adults,1,2052
112,B09SVKFRSZ,valentines puzzle,2,2056
112,B09SVKFRSZ,ravensburger puzzle 750 pieces,3,2061
112,B0BFJRB5C2,philadelphia eagles puzzle,1,2064
112,B0BFJRB5C2,miami dolphins gifts,2,2068
112,B09SVL4VNK,chiefs puzzle,1,2072
112,B09SVL4VNK,nfl puzzle,2,2076
112,B0BC2SMCXB,ohio state puzzle,1,2080
112,B073WL47ZZ,detroit lions puzzle,1,2084
112,B073WL47ZZ,detroit lions gifts,1,2085
